,coordinates,count,lng,lat,max_dist
1600,34.5329936_0.5527040000000001,23105,34.5329936,0.5527040000000001,73.81194379154746
1601,-48.6615725_-7.2689115,23098,-48.6615725,-7.2689115,276.5336213403181
1602,31.76785325_31.34238215,23094,31.76785325,31.34238215,19.83287844144229
1603,-9.36058945_38.83555380000001,23090,-9.36058945,38.83555380000001,15.36604437869011
1604,-80.23332850000001_25.782353699999994,23084,-80.23332850000001,25.782353699999994,0.0
1605,-48.5654015_-21.2573145,23081,-48.5654015,-21.2573145,82.32603875167776
1606,-53.92438625_-28.3067496,23048,-53.92438625,-28.3067496,60.41862727753696
1607,-80.0502625_40.37624085,23023,-80.0502625,40.37624085,6.56698347815169
1608,-52.97659709999999_-26.8210565,23021,-52.97659709999999,-26.8210565,68.27148173212447
1609,139.393672_36.04341,23003,139.393672,36.04341,20.209775089245
1610,110.4087895_-7.76769565,22993,110.4087895,-7.76769565,0.0
1611,82.5841815_21.850391500000004,22981,82.5841815,21.850391500000004,152.08977002649078
1612,-51.095200399999996_-29.9187868,22932,-51.0952004,-29.9187868,3.655290115818982
1613,-1.6496008_42.81573675,22917,-1.6496008,42.81573675,2.93028635291029
1614,120.58844065_16.4022799,22911,120.58844065,16.4022799,33.958159059710475
1615,47.95930695_29.3401856,22908,47.95930695,29.3401856,3.850010076289019
1616,-74.7243235_40.073040500000005,22904,-74.7243235,40.073040500000005,8.731178573667318
1617,115.25612999999998_-8.517017899999999,22894,115.25612999999998,-8.517017899999999,47.1947648131729
1618,-50.4656775_-6.23865895,22871,-50.4656775,-6.23865895,350.4001655635193
1619,72.91801_19.3775165,22867,72.91801,19.3775165,50.295822461607194
1620,-77.32386199999999_34.7485833,22857,-77.32386199999999,34.7485833,81.08263149171847
1621,-46.7852155_-23.62104645,22841,-46.7852155,-23.62104645,7.767939864837694
1622,79.26104749999999_13.5965865,22841,79.26104749999999,13.5965865,116.75853741355942
1623,5.93346805_43.1366402,22837,5.93346805,43.1366402,7.3608849985258615
1624,73.03794500000001_33.603095999999994,22835,73.03794500000001,33.603095999999994,12.012206539399262
1625,121.08234454999999_14.5833064,22834,121.08234455,14.5833064,1.864445249911062
1626,28.103550849999998_-25.9884044,22824,28.10355085,-25.9884044,0.8113986684399522
1627,112.7419875_-7.459679,22820,112.7419875,-7.459679,21.6281835957624
1628,-48.6675879_-27.768938900000002,22807,-48.6675879,-27.7689389,12.751091518536128
1629,-70.5593418_-33.59353805,22794,-70.5593418,-33.59353805,14.474016166070474
1630,-75.90665299999999_41.26269,22753,-75.90665299999999,41.26269,26.42118522331976
1631,-97.4451735_35.222301,22744,-97.4451735,35.222301,50.3665191668584
1632,-120.5834015_44.14543645,22742,-120.5834015,44.14543645,58.91600786931944
1633,-72.99496300279111_11.23120069520455,22742,-72.99496300279111,11.23120069520455,49.83390523505394
1634,133.3535855_35.4376355,22728,133.3535855,35.4376355,34.60103071687196
1635,138.01948399999998_34.781347,22728,138.01948399999998,34.781347,17.605897598834886
1636,75.414748_31.060139,22717,75.414748,31.060139,44.094344113582636
1637,83.359951_26.74441,22695,83.359951,26.74441,49.59736216025122
1638,27.95745755_-26.0197197,22664,27.95745755,-26.0197197,6.611090087135379
1639,-97.079654_32.931833850000004,22661,-97.079654,32.931833850000004,7.38837580087948
1640,-1.207482742529109_53.93184458866235,22650,-1.207482742529109,53.93184458866235,2.7243817680008857
1641,14.4658753_50.05957995,22649,14.4658753,50.05957995,43.35260941308765
1642,27.875271750000003_-26.2564214,22640,27.875271750000003,-26.2564214,4.831251082498953
1643,-79.82046499999998_43.381396,22636,-79.82046499999998,43.381396,18.63842405622573
1644,-117.1195165_33.501021,22632,-117.1195165,33.501021,17.64143491562839
1645,138.5823465_36.351214,22625,138.5823465,36.351214,30.75924961391143
1646,85.38568299999999_23.3604345,22603,85.38568299999999,23.3604345,72.44201924170953
1647,-4.001616930057885_52.4044359515416,22600,-4.001616930057885,52.4044359515416,21.00993774226109
1648,79.37363500000001_28.40604650000001,22597,79.37363500000001,28.40604650000001,112.57097707617748
1649,-35.214541999999994_-5.9182125,22566,-35.214541999999994,-5.9182125,38.013618220460714
1650,39.69959145_-4.02160245,22535,39.69959145,-4.02160245,184.7330781839181
1651,1.91216125_47.8734136,22520,1.91216125,47.8734136,95.68179492401794
1652,124.84330974999996_1.4600417,22519,124.84330974999996,1.4600417,223.52311082955597
1653,-111.8808735_33.28245035,22503,-111.8808735,33.28245035,7.59492465385059
1654,130.43943800064298_33.58169549911759,22499,130.43943800064298,33.58169549911759,0.0
1655,-65.44560785_-24.8092355,22491,-65.44560785,-24.8092355,18.127111199095648
1656,73.19235499999998_19.270371,22490,73.19235499999998,19.270371,14.563018183449644
1657,-97.45574099999996_35.695222099999995,22487,-97.45574099999996,35.695222099999995,58.972054442267805
1658,139.662506_35.2601965,22483,139.662506,35.2601965,2.6254901650310374
1659,78.3852856_17.39503715,22482,78.3852856,17.39503715,0.0
1660,139.6573124979295_35.8716464968125,22480,139.6573124979295,35.8716464968125,4.3336250877408435
1661,27.358442150000005_41.40190745,22477,27.358442150000005,41.40190745,71.82292252098568
1662,-99.2115105_19.429934199999998,22474,-99.2115105,19.4299342,5.031770371657275
1663,74.35848649999998_31.5318195,22465,74.35848649999998,31.5318195,27.311636258605407
1664,121.1748163_14.067509000000001,22462,121.1748163,14.067509,10.705371948632164
1665,-119.165389_34.181956,22460,-119.165389,34.181956,4.313047595701841
1666,11.585881_50.9224895,22456,11.585881,50.9224895,83.53849743278474
1667,-69.74603275000001_9.0484176,22453,-69.74603275000001,9.0484176,101.35598878368704
1668,-81.532055_40.814828000000006,22451,-81.532055,40.814828000000006,37.960326149107296
1669,7.9328306500000005_5.021381399999999,22443,7.93283065,5.021381399999999,59.84167190354419
1670,-84.51578599999999_33.846765000000005,22429,-84.51578599999999,33.846765000000005,4.467717295010689
1671,106.944926_-6.18487245,22422,106.944926,-6.18487245,4.01612847837308
1672,-80.45211655_25.4794489,22402,-80.45211655,25.4794489,167.01163739347476
1673,138.5924475_35.6888995,22389,138.5924475,35.6888995,24.004240955721283
1674,-54.6066575_-16.571507500000003,22383,-54.6066575,-16.571507500000003,300.7729199593516
1675,-83.99920399999999_33.9506351,22377,-83.99920399999999,33.9506351,41.87452617369004
1676,-79.4283755_43.903509,22372,-79.4283755,43.903509,10.620701535093517
1677,-117.7729168_34.06545044999999,22371,-117.7729168,34.06545044999999,10.520113636612665
1678,-85.81223500000002_33.678802000000005,22368,-85.81223500000002,33.678802000000005,40.293254894340905
1679,6.1358041000000005_49.6079058,22360,6.1358041000000005,49.6079058,56.11184630510088
1680,-53.126415_-26.0693,22359,-53.126415,-26.0693,70.40353734854672
1681,-81.267942_32.099476,22343,-81.267942,32.099476,62.81611618401049
1682,5.6412879_6.33495475,22336,5.6412879,6.33495475,44.538975814223996
1683,151.68970022399995_-32.97666302975,22332,151.68970022399995,-32.97666302975,47.13833266705964
1684,77.40447549999999_23.272495,22330,77.40447549999999,23.272495,33.095667397041744
1685,-99.05046075_19.3427886,22311,-99.05046075,19.3427886,12.29500795237826
1686,-52.02302255_-29.44728495,22292,-52.02302255,-29.44728495,27.394986400471556
1687,112.6471565_-7.9591085,22284,112.6471565,-7.9591085,6.43126015971341
1688,141.261321_39.746961999999996,22270,141.261321,39.746962,39.921535521991906
1689,-46.5648705_-23.624796,22248,-46.5648705,-23.624796,10.853499822478124
1690,-118.15671039999998_33.809171500000005,22247,-118.15671039999998,33.809171500000005,0.0
1691,102.08573955_14.967380949999999,22222,102.08573955,14.96738095,98.18234496326832
1692,132.41955200013098_34.39414732534185,22221,132.41955200013098,34.39414732534185,20.42129845465616
1693,82.32170349999998_20.9481275,22213,82.32170349999998,20.9481275,29.346351153193336
1694,131.449548_33.289239499999994,22209,131.449548,33.289239499999994,35.44479814767342
1695,120.99533725_14.4388285,22207,120.99533725,14.4388285,5.181475527670313
1696,-104.640894_50.455136,22201,-104.640894,50.455136,241.99890665610334
1697,-118.36964515_34.0870095,22195,-118.36964515,34.0870095,5.24837623598917
1698,103.7826005_30.1420805,22193,103.7826005,30.1420805,630.8921820387209
1699,-40.6271268_-19.473124050000003,22191,-40.6271268,-19.473124050000003,39.90737113684696
1700,-99.18286140000001_18.811717,22160,-99.1828614,18.811717,54.34344738730269
1701,139.87015050000002_35.824603499999995,22154,139.87015050000002,35.824603499999995,6.321148992678732
1702,-43.668729500000005_-20.3974545,22152,-43.668729500000005,-20.3974545,35.961033632061365
1703,36.61478395_28.39854,22122,36.61478395,28.39854,131.54019912953794
1704,134.54484850000003_34.191467,22119,134.54484850000003,34.191467,21.156896699269854
1705,115.20462899999998_-8.650533999999999,22111,115.20462899999998,-8.650533999999999,1.324635206806478
1706,-0.8480638999999999_9.4062991,22097,-0.8480638999999999,9.4062991,970.0858927754239
1707,-51.50664090000001_-29.70594005,22088,-51.50664090000001,-29.70594005,20.337157596023598
1708,137.3669115_36.568288,22084,137.3669115,36.568288,27.48304860535259
1709,-104.837578_23.9541626,22074,-104.837578,23.9541626,18.83089526120742
1710,101.68080519999998_2.90473185,22070,101.68080519999998,2.90473185,11.827031570647861
1711,6.96747_50.957617049999996,22063,6.96747,50.95761705,13.470098389542608
1712,121.6264103_13.9404471,22057,121.6264103,13.9404471,54.22546597182013
1713,-75.5906440031456_6.1393834977713855,22056,-75.5906440031456,6.1393834977713855,9.875554570509696
1714,-1.508545_53.6791975,22049,-1.508545,53.6791975,10.583273349800388
1715,-75.31557749998291_4.4486729996717145,22044,-75.31557749998291,4.4486729996717145,50.586849127365944
1716,-81.40485484999999_30.27988,22036,-81.40485484999999,30.27988,61.83944431128211
1717,90.39942934999998_23.70449925,22035,90.39942934999998,23.70449925,151.46358865760303
1718,76.92131335_8.529236150000001,22010,76.92131335,8.529236150000001,90.23782592450146
1719,-84.612392_34.011076450000004,22005,-84.612392,34.011076450000004,14.97746571320208
1720,-11.3976303_9.93312885,22000,-11.3976303,9.93312885,478.092932408872
1721,-94.56159400000004_39.20444435,21999,-94.56159400000004,39.20444435,65.6867943833955
1722,-121.83373_39.74703699999999,21994,-121.83373,39.74703699999999,100.2616021796553
1723,-114.465155_42.561255,21977,-114.465155,42.561255,223.3867538783092
1724,-97.1691565_31.547449,21974,-97.1691565,31.547449,10.150524374437113
1725,-70.7033745_-33.4626604,21971,-70.7033745,-33.4626604,4.535530830645469
1726,-50.3477364_-28.00138665,21970,-50.3477364,-28.00138665,70.2698830996879
1727,-46.56209595_-22.936431499999998,21966,-46.56209595,-22.9364315,32.39161428787146
1728,32.59074565_15.65873715,21957,32.59074565,15.65873715,52.313798801852876
1729,-79.22434949817489_-2.866045000198925,21952,-79.22434949817489,-2.866045000198925,59.14547527475729
1730,140.132832998292_35.57841449999975,21933,140.132832998292,35.57841449999975,7.672761806177469
1731,36.0651922_36.485235,21930,36.0651922,36.485235,67.59622747012824
1732,27.98193365_41.301428300000005,21921,27.98193365,41.301428300000005,35.35467784996216
1733,-73.4214079967787_8.197165001200375,21909,-73.4214079967787,8.197165001200375,33.4568814092128
1734,-3.45286295_56.0671802,21908,-3.45286295,56.0671802,22.402149075068927
1735,103.703519789091_1.30106750004707,21907,103.703519789091,1.30106750004707,1.8330477154277265
1736,139.616778994868_35.388563237588855,21892,139.616778994868,35.388563237588855,4.162593537799447
1737,139.54312099999999_35.7362125,21880,139.543121,35.7362125,6.047036887319188
1738,56.0452407_25.4679628,21877,56.0452407,25.4679628,79.79205975079694
1739,-75.72811999746949_4.7621785017854155,21864,-75.72811999746949,4.762178501785416,13.950160129114597
1740,114.3614355_-8.2457906,21860,114.3614355,-8.2457906,27.618307620428176
1741,-80.2948926_26.156618700000003,21858,-80.2948926,26.156618700000003,4.749564597869107
1742,25.4817452_42.72523185000001,21815,25.4817452,42.72523185000001,41.981780517724076
1743,103.1548277_5.3120063,21813,103.1548277,5.3120063,11.945366118368456
1744,30.49463125_39.7868131,21811,30.49463125,39.7868131,8.412111947489741
1745,-95.31703999999999_32.315661500000004,21805,-95.31704,32.315661500000004,51.90625947235797
1746,-98.3085992_19.022994,21800,-98.3085992,19.022994,59.06987985904079
1747,101.4790764_3.1231455500000007,21793,101.4790764,3.1231455500000007,4.420775551183809e-14
1748,139.454944_35.471686,21782,139.454944,35.471686,6.77482421009232
1749,-111.8583985_33.63933985,21760,-111.8583985,33.63933985,14.38405889655847
1750,-76.8582385_39.095843,21760,-76.8582385,39.095843,8.433102386199359
1751,-5.881200300000001_43.35314765,21752,-5.881200300000001,43.35314765,17.783263872935905
1752,-80.3279983_26.02788945,21752,-80.3279983,26.02788945,11.165140323941742
1753,-95.50892509999998_29.5742845,21748,-95.50892509999998,29.5742845,17.848724971077782
1754,5.06362375_51.5850176,21735,5.06362375,51.5850176,11.865633661252714
1755,32.5107239_37.8700344,21724,32.5107239,37.8700344,40.19223392202574
1756,100.6353609_13.79111595,21724,100.6353609,13.79111595,4.017803743813281
1757,-54.457096_-25.453901000000002,21721,-54.457096,-25.453901,41.68575148424378
1758,-1.17653075_46.162060600000004,21718,-1.17653075,46.1620606,58.28044841732056
1759,-46.185715_-23.559382,21712,-46.185715,-23.559382,28.683841196763186
1760,102.2989756_2.25017335,21708,102.2989756,2.25017335,11.749623434907795
1761,-8.502372600000001_42.18825655,21690,-8.502372600000001,42.18825655,52.10213198231345
1762,31.064209849999997_-17.8666369,21685,31.06420985,-17.8666369,179.04864504706177
1763,16.270606550000004_39.27889815,21677,16.270606550000004,39.27889815,70.47956944628051
1764,47.45772229999999_24.201688250000004,21674,47.45772229999999,24.201688250000004,99.73963291388812
1765,11.760826250000001_4.69710695,21668,11.76082625,4.69710695,49.74525216948179
1766,120.81576899999996_14.82452545,21668,120.81576899999996,14.82452545,14.543750168668172
1767,-0.1265038_38.5557059,21661,-0.1265038,38.5557059,18.014122957738426
1768,-92.12283995_46.7583346,21651,-92.12283995,46.7583346,283.2843692210432
1769,-74.00802949999998_40.21198335,21629,-74.00802949999998,40.21198335,16.34847152500208
1770,-81.82317650000002_26.622149,21617,-81.82317650000002,26.622149,16.261694293665776
1771,110.33302754999995_1.42922965,21616,110.33302754999995,1.42922965,313.97663136830835
1772,139.7317415_35.8337305,21610,139.7317415,35.8337305,1.8875183860435494
1773,76.771244_18.817911000000002,21598,76.771244,18.817911,151.1997839504205
1774,-0.9878955_50.8583385,21588,-0.9878955,50.8583385,19.138933692464217
1775,99.3073022_9.09542185,21587,99.3073022,9.09542185,102.4564033621157
1776,-50.868276550000004_-30.2036182,21572,-50.86827655,-30.2036182,0.0
1777,-84.340338_34.0412115,21566,-84.340338,34.0412115,7.259722570353729
1778,-75.62132049761375_6.130617002683535,21553,-75.62132049761375,6.130617002683535,118.72951421773558
1779,-65.84144950000001_-37.15920200000001,21545,-65.84144950000001,-37.15920200000001,0.0
1780,75.8029095_23.229134000000002,21539,75.8029095,23.229134,70.80357313908408
1781,-120.987468_37.663817,21529,-120.987468,37.663817,73.79661620850324
1782,-67.520174_-45.878122700000006,21521,-67.520174,-45.878122700000006,401.93636225761514
1783,16.57796925_49.20206270000001,21513,16.57796925,49.20206270000001,67.15930935305045
1784,-95.6907325_39.037579,21507,-95.6907325,39.037579,81.83361749415621
1785,30.287862_30.73592505,21503,30.287862,30.73592505,37.63535773054741
1786,-99.2336568_19.656289500000003,21503,-99.2336568,19.656289500000003,47.23967986465983
1787,-95.7701948_36.0393055,21496,-95.7701948,36.0393055,73.08256726837986
1788,-121.87903315_36.59629915,21480,-121.87903315,36.59629915,6.014709376645698
1789,-72.96850090000001_-36.84218585,21472,-72.96850090000001,-36.84218585,19.220316582132856
1790,3.3352053_6.6897024,21470,3.3352053,6.6897024,14.175955384423132
1791,-16.23147875_28.499581,21467,-16.23147875,28.499581,43.24322885601645
1792,108.2367965_-7.34058,21459,108.2367965,-7.34058,36.901161996375535
1793,64.56445885_41.39200595,21458,64.56445885,41.39200595,503.0389571254673
1794,132.7606975_34.443733,21449,132.7606975,34.443733,41.42056136381341
1795,-88.16132155_41.74849615,21435,-88.16132155,41.74849615,17.40664167718602
1796,14.3403641_40.8174635,21425,14.3403641,40.8174635,23.434888290352017
1797,-55.943631200000006_-34.543932,21425,-55.943631200000006,-34.543932,0.0
1798,-94.9679915_29.3800455,21422,-94.9679915,29.3800455,57.14751801379217
1799,-47.1947039_-23.111684500000003,21411,-47.1947039,-23.111684500000003,22.365794693043025
1800,-1.2239521500000001_52.7667089,21389,-1.22395215,52.7667089,26.16876034101943
1801,139.61760104676_35.5868510901672,21383,139.61760104676,35.5868510901672,4.127946249422611
1802,137.6454885008755_34.72809249973335,21375,137.6454885008755,34.72809249973335,14.989647975718688
1803,135.47097050000002_34.432039,21359,135.47097050000002,34.432039,18.001064022482957
1804,-0.54738995_53.22072115,21355,-0.54738995,53.22072115,10.415925104081513
1805,139.107135_37.926076,21351,139.107135,37.926076,8.075802807966731
1806,130.9191925_33.7952325,21344,130.9191925,33.7952325,38.52614204398591
1807,-79.505934_36.098957999999996,21337,-79.505934,36.098958,57.056839399637454
1808,107.67305559999998_-6.9535348500000005,21335,107.67305559999998,-6.9535348500000005,3.8327978938111897
1809,-72.108118_41.345003,21335,-72.108118,41.345003,36.067644515552665
1810,-89.65968925_39.774345999999994,21333,-89.65968925,39.774346,115.09486072941249
1811,-80.21991105_26.212769,21321,-80.21991105,26.212769,5.427787576759347
1812,135.48382549956798_34.67812199853205,21318,135.48382549956798,34.67812199853205,1.5027560029962166
1813,130.8846210002105_33.87741749684645,21302,130.8846210002105,33.87741749684645,8.432590761735598
1814,37.5443946_55.43526205,21293,37.5443946,55.43526205,138.16310679776106
1815,136.663744_35.1015875,21288,136.663744,35.1015875,8.846038579774564
1816,-71.11237700000001_42.37819765,21272,-71.11237700000001,42.37819765,5.484040100413715
1817,-97.8136448_30.50595825,21264,-97.8136448,30.50595825,8.045287759488819
1818,-94.432482_18.135455,21258,-94.432482,18.135455,93.3814045590045
1819,-1.1177957_37.916841,21257,-1.1177957,37.916841,11.49656616564196
1820,-86.142212_40.472726,21255,-86.142212,40.472726,60.0674480310589
1821,-1.5560982499999998_43.4708598,21241,-1.5560982499999998,43.4708598,62.84967408986889
1822,-42.879706_-22.2970745,21235,-42.879706,-22.2970745,12.807750449705063
1823,136.518903_34.89341400000001,21222,136.518903,34.89341400000001,12.646141540494353
1824,-49.1125421_-22.23874065,21207,-49.1125421,-22.23874065,56.27310540499788
1825,139.555057_35.660504,21207,139.555057,35.660504,4.683469722980902
1826,-80.24977255_26.270260999999994,21163,-80.24977255,26.270260999999994,6.884959711486825
1827,116.1405428_5.988277500000001,21162,116.1405428,5.988277500000001,20.787543626956143
1828,-44.3657935_-23.0324325,21152,-44.3657935,-23.0324325,0.0
1829,-86.24472850000001_32.36414514999999,21145,-86.24472850000001,32.36414514999999,67.025349974951
1830,-63.54732815_-16.2833935,21130,-63.54732815,-16.2833935,171.43266288132287
1831,132.4128079978215_34.475420496923505,21123,132.4128079978215,34.475420496923505,20.13000757943937
1832,115.24452895_-8.6334074,21115,115.24452895,-8.6334074,6.470989650798442
1833,-60.64419475_3.0169745,21111,-60.64419475,3.0169745,80.35408292426057
1834,-71.901885_8.021760500000001,21106,-71.901885,8.021760500000001,15.165563932689626
1835,-110.85458454999998_24.10799695,21099,-110.85458454999998,24.10799695,144.79501524094692
1836,-77.04396647997665_-12.0554680039283,21094,-77.04396647997665,-12.0554680039283,3.755896913710154
1837,-73.4632860003047_10.324450500081586,21088,-73.4632860003047,10.324450500081586,25.792460808737896
1838,12.1880307_44.42051550000001,21085,12.1880307,44.42051550000001,50.323224540860025
1839,7.116586249999999_50.7034715,21085,7.116586249999999,50.7034715,29.257215366086673
1840,-84.26617400000002_30.4762155,21069,-84.26617400000002,30.4762155,32.613342670691885
1841,120.5483332_15.6621248,21061,120.5483332,15.6621248,53.227603166544455
1842,10.984494000000002_49.589094,21057,10.984494000000002,49.589094,77.8303400133263
1843,-0.7377640000000001_51.617843449999995,21055,-0.7377640000000001,51.61784345,22.639962687905427
1844,104.75343235_-2.986931,21042,104.75343235,-2.986931,131.496610895786
1845,-120.66496485_35.274809000000005,21031,-120.66496485,35.274809000000005,44.13850179366743
1846,137.8409265_36.194508500000005,21022,137.8409265,36.194508500000005,15.197243075066288
1847,138.62714_35.29858,21020,138.62714,35.29858,18.761591379600706
1848,16.3562012_59.31891689999999,21014,16.3562012,59.31891689999999,114.04821153907702
1849,-71.2136825_42.3253925,21009,-71.2136825,42.3253925,8.025638341872243
1850,8.527466699999998_12.005,21003,8.527466699999998,12.005,8.075672475590212
1851,75.89291300000001_30.794095,20984,75.89291300000001,30.794095,39.93249307743311
1852,-40.8680485_-15.07090075,20983,-40.8680485,-15.07090075,89.56447447060604
1853,-40.764875950000004_-20.83846245,20981,-40.76487595,-20.83846245,30.62678301818225
1854,-3.4974453_50.553553,20970,-3.4974453,50.553553,23.938635085383396
1855,-119.02516299999998_35.3469013,20966,-119.02516299999998,35.3469013,23.21950943400473
1856,-74.7821750000777_10.88951100299815,20951,-74.7821750000777,10.88951100299815,20.854768278461723
1857,-49.0453445_-28.487005600000003,20945,-49.0453445,-28.487005600000003,29.304964467665535
1858,-1.5685955_54.94154505,20925,-1.5685955,54.94154505,9.038903456109093
1859,19.830623_45.29018,20914,19.830623,45.29018,83.41853056233258
1860,-43.1079295_-22.1203545,20907,-43.1079295,-22.1203545,32.808403517373456
1861,2.8177470500000004_50.4388508,20898,2.8177470500000004,50.4388508,71.04826667980004
1862,126.92383529176601_35.17614998724915,20892,126.923835291766,35.17614998724915,197.89693237983192
1863,-2.21187015_52.19491815,20889,-2.21187015,52.19491815,37.45984185430791
1864,-70.48835837111386_19.201180394391358,20885,-70.48835837111386,19.20118039439136,35.1249702117321
1865,104.98197075_12.298382100000005,20883,104.98197075,12.298382100000005,7.073240881894094e-13
1866,-48.3810695_-1.344336,20877,-48.3810695,-1.344336,15.972709803332284
1867,-80.6496987_28.117874000000004,20867,-80.6496987,28.117874000000004,14.559924100266564
1868,47.89273315_29.2865727,20862,47.89273315,29.2865727,4.93869820449615
1869,-99.15234025000001_19.32838305,20852,-99.15234025,19.32838305,0.0
1870,-95.5398525_30.1812515,20851,-95.5398525,30.1812515,58.36362506850159
1871,-81.76520599999999_30.1446445,20848,-81.76520599999999,30.1446445,15.719338280530526
1872,42.776863500000005_18.35010595,20845,42.776863500000005,18.35010595,184.4431277722712
1873,139.541035_35.3336365,20844,139.541035,35.3336365,6.558219117239501
1874,100.404952_13.8739009,20838,100.404952,13.8739009,6.877617803424019
1875,23.43107185_38.4614197,20825,23.43107185,38.4614197,145.06467214976936
1876,-97.11477050000002_33.20249569999999,20813,-97.11477050000002,33.20249569999999,12.37386243589774
1877,-78.74839885_42.9072065,20808,-78.74839885,42.9072065,9.05614361239672
1878,-2.0968366_49.1870124,20807,-2.0968366,49.1870124,89.75526306827972
1879,28.546494099999997_-20.1443898,20803,28.5464941,-20.1443898,149.9129236445734
1880,-81.3717752_28.625735,20772,-81.3717752,28.625735,6.111585089265848
1881,10.5058987_59.92879670000001,20767,10.5058987,59.92879670000001,355.0919135815687
1882,-66.3242655_10.291960849999999,20759,-66.3242655,10.29196085,0.0
1883,84.9017625_25.4664775,20750,84.9017625,25.4664775,87.61458283001762
1884,120.9642125_13.7932607,20744,120.9642125,13.7932607,9.161928752030919
1885,-90.253346_30.0093515,20738,-90.253346,30.0093515,18.580220198895663
1886,82.5841815_21.8503915,20734,82.5841815,21.8503915,14.209116755269656
1887,109.107933_-6.9342625,20725,109.107933,-6.9342625,28.366185607930234
1888,-79.5657915_43.83710450000001,20712,-79.5657915,43.83710450000001,11.688908285426272
1889,-81.24878649999998_42.9488405,20706,-81.24878649999998,42.9488405,19.634043476250227
1890,-3.6258844_40.54509555,20705,-3.6258844,40.54509555,12.238141094970851
1891,110.9312515_-7.5898176999999984,20702,110.9312515,-7.5898176999999984,22.80937367226529
1892,135.17778049999998_34.787507999999995,20701,135.17778049999998,34.787507999999995,14.064281850560587
1893,41.38837265_41.2468715,20701,41.38837265,41.2468715,160.71745348729692
1894,130.387949494713_33.5797299995685,20694,130.387949494713,33.5797299995685,2.47232675851335
1895,-96.09899065_19.1431005,20667,-96.09899065,19.1431005,45.54933878913112
1896,26.094806249999998_44.4455453,20667,26.09480625,44.4455453,232.18236239362756
1897,13.347212500000001_38.13748875,20666,13.3472125,38.13748875,65.76767913244228
1898,75.523967_19.915838,20662,75.523967,19.915838,195.3945335762136
1899,76.68780600000001_30.75403,20660,76.68780600000001,30.75403,35.842729086619286
1900,-107.3420565_24.66248850000001,20653,-107.3420565,24.66248850000001,43.19885838970701
1901,-70.29254499999999_43.696187,20645,-70.29254499999999,43.696187,46.117676200238805
1902,-43.36976435_-22.7854705,20617,-43.36976435,-22.7854705,0.0
1903,92.8603845_26.0523505,20603,92.8603845,26.0523505,262.5913286390195
1904,29.9204165_40.75788995,20596,29.9204165,40.75788995,14.984051907484572
1905,-80.087032_42.110703,20582,-80.087032,42.110703,69.71828840183014
1906,-118.03698305000005_33.81890935,20557,-118.03698305000005,33.81890935,10.486765181288007
1907,-43.446886000000006_-22.8025775,20555,-43.446886000000006,-22.8025775,0.0
1908,107.57748955_-6.9403184,20543,107.57748955,-6.9403184,9.670117327589493
1909,120.4736939_14.683124949999998,20541,120.4736939,14.683124949999998,23.120514051615363
1910,3.1687957000000004_41.9094928,20530,3.1687957000000004,41.9094928,40.1646347750984
1911,106.809173_-6.2445845,20516,106.809173,-6.2445845,2.4198983210007974
1912,119.49616054999998_-5.105578549999999,20516,119.49616054999998,-5.105578549999999,112.33960677928579
1913,-0.59259935_51.5146946,20510,-0.59259935,51.5146946,10.687105629019253
1914,-3.839038200000001_36.7896715,20508,-3.839038200000001,36.7896715,31.66393015076413
1915,75.30004149999999_33.8216575,20499,75.30004149999999,33.8216575,140.75450217445498
1916,-83.69799805_9.80178215,20493,-83.69799805,9.80178215,53.90827963821734
1917,-74.184848_40.73449399999999,20485,-74.184848,40.73449399999999,7.073240881894094e-13
1918,136.85313799563602_35.137157497608854,20473,136.85313799563602,35.137157497608854,3.4167706892976586
1919,41.02264415_30.95711655,20460,41.02264415,30.95711655,176.8337965730425
1920,-93.478628_45.0256585,20450,-93.478628,45.0256585,33.07730218445594
1921,-75.9250215_40.3341185,20445,-75.9250215,40.3341185,24.267954294791643
1922,-55.1588223_-30.37705655,20436,-55.1588223,-30.37705655,75.47784420285906
1923,104.79010199999999_-2.95945125,20427,104.790102,-2.95945125,163.68596186661748
1924,137.91933699999998_35.9924885,20419,137.91933699999998,35.9924885,26.384710915539877
1925,2.24054975_41.45931,20412,2.24054975,41.45931,4.428136117168998
1926,-48.6231815_-27.007781350000002,20409,-48.6231815,-27.00778135,2.240898579659464
1927,-111.671789_40.2486455,20408,-111.671789,40.2486455,11.080650853870168
1928,-71.103722_42.395402250000004,20408,-71.103722,42.39540225,3.3370619467012737
1929,-64.2929776_-36.618834,20388,-64.2929776,-36.618834,116.50064901356015
1930,139.62478949805248_35.453922002333,20375,139.62478949805248,35.453922002333,4.333995076802709
1931,-95.77871135_29.7219891,20374,-95.77871135,29.7219891,53.46445489040371
1932,-82.5117856_28.0591025,20360,-82.5117856,28.0591025,8.03924344702916
1933,-90.833088_29.7945535,20349,-90.833088,29.7945535,29.393684589310617
1934,-8.721291350000001_39.3258641,20348,-8.721291350000001,39.3258641,53.21063989564396
1935,-102.55803745_23.62541855,20315,-102.55803745,23.62541855,100.469583050307
1936,140.213577_35.695567,20311,140.213577,35.695567,19.667166456759144
1937,-99.20836420000002_19.199485,20305,-99.20836420000002,19.199485,0.0
1938,-54.7498015_-29.10175015,20304,-54.7498015,-29.10175015,111.70236546275336
